Time,A/F Correction #1 (%),Accelerator Pedal Angle (%),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),Mass Airflow (g/s),Requested Torque* (raw ecu value),Vehicle Speed (mph),Phidget IK Sensor 267583:0 (AFR),Manifold Absolute Pressure (psi),Manifold Relative Pressure (Corrected) (psi)
13:19:50.658,0.00,0.00,10,0.27,1933,0.00,0.00,1.0000,5.74,0.00,40,17.69,4.35,-9.87
13:19:50.738,0.00,0.00,10,0.29,1978,0.00,0.00,1.0000,6.18,0.00,40,17.70,4.35,-9.87
13:19:50.818,0.00,0.00,10,0.29,1990,0.00,0.00,1.0000,10.64,0.00,40,17.70,4.35,-9.87
13:19:50.897,0.00,0.00,10,0.28,1976,0.00,0.00,1.0000,11.36,0.00,40,17.69,4.35,-9.87
13:19:50.978,0.00,0.00,10,0.27,1962,0.00,0.00,1.0000,12.39,0.00,39,17.69,4.35,-9.87
13:19:51.073,0.00,0.00,10,0.26,1948,0.00,0.00,1.0000,7.12,0.00,39,17.69,4.35,-9.87
13:19:51.154,0.00,0.00,10,0.26,1960,0.00,0.00,1.0000,6.58,0.00,39,17.71,4.35,-9.87
13:19:51.234,0.00,0.00,10,0.28,1944,0.00,0.00,1.0000,5.97,0.00,39,17.69,4.35,-9.87
13:19:51.314,0.00,0.00,10,0.29,1932,0.00,0.00,1.0000,9.05,0.00,39,17.70,4.35,-9.87
13:19:51.393,0.00,0.00,10,0.29,1943,0.00,0.00,1.0000,9.96,0.00,39,17.70,4.35,-9.87
13:19:51.473,0.00,0.00,10,0.27,1922,0.00,0.00,1.0000,12.27,0.00,39,17.69,4.35,-9.87
13:19:51.552,0.00,0.00,10,0.26,1927,0.00,0.00,1.0000,10.22,0.00,39,17.71,4.35,-9.87
13:19:51.634,0.00,0.00,10,0.27,1920,0.00,0.00,1.0000,6.88,0.00,39,17.70,4.35,-9.87
13:19:51.728,0.00,0.00,10,0.28,1902,0.00,0.00,1.0000,6.60,0.00,39,17.71,4.35,-9.87
13:19:51.809,0.00,0.00,10,0.29,1907,0.00,0.00,1.0000,6.85,0.00,39,17.71,4.35,-10.01
13:19:51.889,0.00,0.00,10,0.30,1887,0.00,0.00,1.0000,9.54,0.00,38,17.70,4.21,-10.01
13:19:51.969,0.00,0.00,10,0.28,1894,0.00,0.00,1.0000,10.98,0.00,38,17.70,4.21,-10.01
13:19:52.050,0.00,0.00,10,0.28,1870,0.00,0.00,1.0000,10.53,0.00,38,17.70,4.35,-10.01
13:19:52.129,0.00,0.00,10,0.28,1864,0.00,0.00,1.0000,8.68,0.00,38,17.70,4.21,-10.01
13:19:52.211,0.00,0.00,10,0.28,1868,0.00,0.00,1.0000,6.95,0.00,38,17.71,4.35,-9.87
13:19:52.288,0.00,0.00,10,0.29,1912,0.00,0.00,1.0000,7.68,0.00,38,17.71,4.35,-10.01
13:19:52.369,0.00,0.00,10,0.29,1850,0.00,0.00,1.0000,8.76,0.00,37,17.71,4.21,-10.01
13:19:52.464,0.00,0.00,10,0.29,1838,0.00,0.00,1.0000,9.65,5.77,37,17.69,4.21,-10.01
13:19:52.546,0.00,1.18,10,0.28,1854,0.00,0.00,1.0000,9.58,11.90,37,17.70,4.21,-10.01
13:19:52.625,0.00,1.57,10,0.27,1919,0.00,0.00,1.0000,8.74,15.99,37,17.70,4.21,-10.01
13:19:52.704,0.00,1.96,10,0.27,1792,0.00,0.00,1.0000,8.05,22.33,37,17.70,4.21,-10.01
13:19:52.785,0.00,2.35,10,0.28,1853,0.00,0.00,1.0000,7.92,26.47,37,17.70,4.21,-10.01
13:19:52.865,0.00,3.53,10,0.28,1741,0.00,0.00,1.0000,7.88,40.86,37,17.70,4.21,-10.01
13:19:52.945,0.00,4.71,10,0.28,1815,0.00,0.00,1.0000,8.03,49.05,37,17.70,4.21,-10.01
13:19:53.024,0.00,5.49,10,0.27,1834,0.00,0.00,1.0000,8.25,61.53,37,17.69,4.21,-10.01
13:19:53.105,0.00,6.67,10,0.28,1796,0.00,0.00,1.0000,9.35,69.97,37,17.70,4.21,-9.87
13:19:53.201,0.00,7.45,10,0.30,1787,0.00,0.00,1.0000,10.11,80.16,37,17.69,4.50,-9.58
13:19:53.280,0.00,8.63,10,0.33,1808,0.00,0.00,1.0000,11.10,88.39,35,17.70,4.93,-9.29
13:19:53.361,0.00,9.41,10,0.35,1799,0.00,0.00,1.0000,11.55,94.77,35,15.64,5.22,-8.85
13:19:53.441,-2.34,9.80,10,0.38,1788,0.00,0.00,1.0000,12.40,105.06,35,13.82,5.66,-8.56
13:19:53.521,-3.91,11.37,8,0.41,1850,0.00,0.00,1.0000,13.46,124.71,35,13.19,5.95,-8.13
13:19:53.600,-1.56,12.16,8,0.47,1792,0.00,0.00,1.0000,16.88,130.36,35,13.31,6.53,-7.25
13:19:53.680,2.34,12.55,8,0.53,1854,0.00,0.00,1.0000,18.64,130.44,35,13.68,7.55,-6.38
13:19:53.760,6.25,12.55,8,0.58,1781,0.00,0.00,1.0000,18.46,130.44,35,13.89,8.27,-5.80
13:19:53.841,9.38,12.55,8,0.60,1788,0.00,0.00,1.0000,18.21,130.53,35,14.43,8.56,-5.51
13:19:53.936,8.59,12.55,8,0.60,1773,0.00,0.00,1.0000,18.03,130.31,35,14.91,8.71,-5.37
13:19:54.016,10.16,12.55,8,0.61,1784,0.00,0.00,1.0000,18.18,130.45,35,14.59,8.85,-5.37
13:19:54.096,10.94,12.55,8,0.61,1846,0.00,0.00,1.0000,18.08,130.38,35,14.24,8.85,-5.37
13:19:54.176,10.94,12.55,8,0.61,1782,0.00,0.00,1.0000,18.30,130.43,35,14.11,8.85,-5.37
13:19:54.256,10.94,12.55,8,0.61,1774,0.00,0.00,1.0000,18.25,130.35,34,13.94,8.85,-5.22
13:19:54.335,11.72,12.55,8,0.62,1730,0.00,0.00,1.0000,18.40,130.33,34,13.77,9.00,-5.22
13:19:54.416,11.72,12.55,8,0.62,1785,0.00,0.00,1.0000,18.57,130.47,34,13.68,9.00,-5.22
13:19:54.496,10.94,12.55,8,0.62,1773,0.00,0.00,1.0000,18.46,130.44,34,13.56,9.00,-5.22
13:19:54.575,10.16,12.55,8,0.62,1782,0.00,0.00,1.0000,18.61,130.45,34,13.44,9.00,-5.22
13:19:54.655,10.16,12.16,8,0.62,1772,0.00,0.00,1.0000,18.36,121.91,34,13.39,9.00,-5.08
13:19:54.752,10.16,11.76,8,0.61,1788,0.00,0.00,1.0000,17.59,116.32,35,13.31,8.85,-5.37
13:19:54.832,9.38,10.98,8,0.59,1773,0.00,0.00,1.0000,16.49,108.03,35,13.29,8.71,-5.66
13:19:54.912,7.81,10.98,8,0.57,1765,0.00,0.00,1.0000,15.24,105.17,35,13.29,8.42,-5.95
13:19:54.992,6.25,9.80,8,0.55,1778,0.00,0.00,1.0000,14.65,95.12,35,13.18,8.13,-6.09
13:19:55.072,4.69,9.80,8,0.51,1761,0.00,0.00,1.0000,13.93,92.78,35,12.98,7.69,-6.53
13:19:55.152,3.91,9.41,8,0.48,1783,0.00,0.00,1.0000,13.16,88.78,35,12.81,7.25,-6.96
13:19:55.232,3.12,9.02,8,0.46,1764,0.00,0.00,1.0000,12.96,88.84,34,12.76,6.96,-7.25
13:19:55.312,3.12,8.63,8,0.45,1767,0.00,0.00,1.0000,12.75,84.72,34,12.78,6.82,-7.55
13:19:55.392,2.34,8.63,8,0.44,1762,0.00,0.00,1.0000,12.34,84.88,34,12.81,6.67,-7.69
13:19:55.487,0.00,8.63,8,0.43,1744,0.00,0.00,1.0000,12.20,84.73,34,13.00,6.53,-7.69
13:19:55.568,-0.78,8.63,8,0.43,1757,0.00,0.00,1.0000,12.26,84.83,34,12.98,6.38,-7.84
13:19:55.646,-2.34,8.63,8,0.42,1741,0.00,0.00,1.0000,12.12,85.01,35,12.95,6.24,-7.98
13:19:55.726,-3.12,8.63,8,0.42,1731,0.00,0.00,1.0000,12.20,84.90,35,12.82,6.24,-7.98
13:19:55.807,-3.12,8.63,8,0.42,1743,0.00,0.00,1.0000,12.37,83.06,35,12.79,6.24,-7.98
13:19:55.887,-3.12,8.24,8,0.42,1786,0.00,0.00,1.0000,12.36,78.90,35,12.76,6.24,-7.98
13:19:55.966,-2.34,6.27,8,0.42,1725,0.00,0.00,1.0000,12.01,56.45,35,12.79,6.24,-7.98
13:19:56.047,-0.78,5.49,8,0.41,1724,0.00,0.00,1.0000,10.24,50.04,35,12.99,6.09,-8.13
13:19:56.127,-0.78,0.00,8,0.37,1702,0.00,0.00,1.0000,8.40,0.00,34,13.14,5.66,-8.71
13:19:56.223,-1.56,0.00,8,0.34,1694,0.00,0.00,1.0000,6.95,0.00,34,13.24,5.22,-9.14
13:19:56.303,-3.12,0.00,8,0.30,1726,0.00,0.00,1.0000,5.79,0.00,34,13.40,4.64,-9.72
13:19:56.384,-3.91,0.00,8,0.28,1749,0.00,0.00,1.0000,8.41,0.00,34,13.50,4.35,-10.01
13:19:56.464,-5.47,2.35,8,0.27,1774,0.00,0.00,1.0000,9.93,57.66,34,13.52,4.21,-10.16
13:19:56.542,-8.59,7.45,8,0.28,1767,0.00,0.00,1.0000,10.62,76.29,34,13.54,4.06,-10.01
13:19:56.626,-11.72,9.41,8,0.31,1792,0.00,0.00,1.0000,11.16,121.25,34,13.20,4.50,-9.58
13:19:56.702,-13.28,12.55,8,0.36,1889,0.00,0.00,1.0000,14.64,134.71,34,12.70,4.93,-8.56
13:19:56.782,-14.06,12.94,8,0.44,1990,0.00,0.00,1.0000,19.58,133.87,34,12.25,6.24,-7.55
13:19:56.862,-12.50,12.94,8,0.49,2210,0.00,0.00,1.0000,20.06,133.26,34,12.35,7.40,-6.82
13:19:56.942,-8.59,12.94,8,0.51,2352,0.00,0.00,1.0000,20.39,133.54,34,13.27,7.40,-6.67
13:19:57.038,-2.34,12.94,8,0.54,2198,0.00,0.00,1.0000,20.12,133.63,34,14.41,7.55,-6.53
13:19:57.119,9.38,12.94,8,0.54,2244,0.00,0.00,1.0000,20.14,133.62,32,15.66,7.84,-6.38
13:19:57.199,10.16,12.94,8,0.55,2196,0.00,0.00,1.0000,20.31,133.67,32,16.17,7.98,-6.24
13:19:57.277,8.59,12.94,8,0.55,2215,0.00,0.00,1.0000,20.25,133.71,32,15.84,7.98,-6.24
13:19:57.358,7.81,12.94,8,0.55,2184,0.00,0.00,1.0000,20.22,133.70,32,14.57,8.13,-6.09
13:19:57.438,8.59,12.94,8,0.55,2196,0.00,0.00,1.0000,20.01,133.78,32,13.95,8.13,-6.09
13:19:57.518,8.59,12.94,8,0.55,2178,0.00,0.00,1.0000,20.18,133.80,31,13.62,8.13,-6.09
13:19:57.598,9.38,12.94,8,0.56,2114,0.00,0.00,1.0000,20.15,133.80,31,13.65,8.13,-6.09
13:19:57.694,9.38,12.94,8,0.56,2165,0.00,0.00,1.0000,20.24,133.83,31,13.61,8.27,-5.95
13:19:57.775,10.16,12.94,8,0.56,2162,0.00,0.00,1.0000,20.19,133.86,31,13.61,8.27,-5.95
13:19:57.854,9.38,12.94,8,0.56,2155,0.00,0.00,1.0000,20.13,133.88,31,13.55,8.27,-5.95
13:19:57.934,10.16,12.94,8,0.56,2147,0.00,0.00,1.0000,20.09,133.90,31,13.48,8.27,-5.95
13:19:58.014,9.38,12.94,8,0.57,2129,0.00,0.00,1.0000,20.19,133.92,31,13.52,8.42,-5.80
13:19:58.094,9.38,12.94,8,0.57,2127,0.00,0.00,1.0000,20.51,133.92,31,13.44,8.42,-5.80
13:19:58.174,10.16,12.94,8,0.58,2120,0.00,0.00,1.0000,20.64,133.91,31,13.42,8.42,-5.80
13:19:58.254,9.38,12.94,8,0.58,2114,0.00,0.00,1.0000,20.81,133.93,31,13.50,8.42,-5.80
13:19:58.334,9.38,12.94,8,0.58,2169,0.00,0.00,1.0000,20.14,133.94,31,13.52,8.56,-5.66
13:19:58.431,8.59,12.94,8,0.58,2122,0.00,0.00,1.0000,20.22,133.94,31,13.45,8.56,-5.66
13:19:58.510,8.59,12.94,8,0.58,2051,0.00,0.00,1.0000,20.53,134.01,30,13.38,8.56,-5.66
13:19:58.589,8.59,12.94,8,0.58,2048,0.00,0.00,1.0000,20.38,134.02,30,13.33,8.56,-5.66
13:19:58.670,9.38,12.94,8,0.58,2104,0.00,0.00,1.0000,20.45,134.02,30,13.37,8.56,-5.66
13:19:58.750,10.16,12.94,8,0.58,2094,0.00,0.00,1.0000,20.23,134.05,30,13.48,8.71,-5.51
13:19:58.830,9.38,12.94,8,0.58,2086,0.00,0.00,1.0000,20.45,133.99,30,13.56,8.71,-5.51
13:19:58.909,9.38,12.94,8,0.59,2086,0.00,0.00,1.0000,20.44,134.01,30,13.58,8.71,-5.51
13:19:58.989,9.38,12.94,8,0.59,2099,0.00,0.00,1.0000,20.67,134.05,30,13.48,8.71,-5.51
13:19:59.070,9.38,12.94,8,0.59,2094,0.00,0.00,1.0000,20.67,134.02,30,13.44,8.71,-5.51
13:19:59.166,10.16,12.94,8,0.59,2098,0.00,0.00,1.0000,20.82,134.06,30,13.46,8.71,-5.51
13:19:59.246,9.38,12.94,8,0.59,2080,0.00,0.00,1.0000,20.20,134.07,30,13.55,8.71,-5.51
13:19:59.326,8.59,12.94,8,0.59,2080,0.00,0.00,1.0000,20.36,134.02,30,13.51,8.71,-5.51
13:19:59.406,8.59,12.94,8,0.59,2076,0.00,0.00,1.0000,20.51,134.02,30,13.40,8.71,-5.51
13:19:59.486,9.38,12.94,8,0.59,2094,0.00,0.00,1.0000,20.67,134.02,29,13.36,8.71,-5.51
13:19:59.566,8.59,12.94,8,0.59,2094,0.00,0.00,1.0000,20.43,134.07,29,13.44,8.71,-5.51
13:19:59.646,9.38,12.94,8,0.59,2094,0.00,0.00,1.0000,20.44,134.07,29,13.50,8.71,-5.51
13:19:59.725,9.38,12.94,8,0.59,2077,0.00,0.00,1.0000,20.44,134.07,29,13.45,8.85,-5.51
13:19:59.805,9.38,12.94,8,0.58,2080,0.00,0.00,1.0000,20.27,134.02,29,13.49,8.71,-5.37
13:19:59.885,9.38,12.94,8,0.58,2080,0.00,0.00,1.0000,20.43,134.01,29,13.55,8.71,-5.51
13:19:59.981,10.16,12.94,8,0.59,2082,0.00,0.00,1.0000,20.59,134.01,29,13.63,8.71,-5.51
13:20:00.061,10.16,12.94,8,0.59,2098,0.00,0.00,1.0000,20.67,134.07,29,13.61,8.85,-5.37
13:20:00.141,10.16,12.94,8,0.59,2100,0.00,0.00,1.0000,20.51,134.05,29,13.63,8.85,-5.51
13:20:00.220,10.16,12.94,8,0.59,2098,0.00,0.00,1.0000,20.28,134.05,29,13.63,8.71,-5.37
13:20:00.300,9.38,12.94,8,0.59,2090,0.00,0.00,1.0000,20.59,134.04,29,13.44,8.71,-5.51
13:20:00.381,9.38,12.94,8,0.59,2086,0.00,0.00,1.0000,20.51,134.00,29,13.36,8.71,-5.51
13:20:00.460,10.16,12.94,8,0.59,2090,0.00,0.00,1.0000,20.29,133.99,29,13.44,8.71,-5.51
13:20:00.540,9.38,12.94,8,0.59,2106,0.00,0.00,1.0000,20.51,134.03,29,13.49,8.71,-5.51
13:20:00.637,10.16,12.94,8,0.59,2110,0.00,0.00,1.0000,20.45,133.98,29,13.46,8.71,-5.51
13:20:00.716,9.38,12.94,8,0.59,2106,0.00,0.00,1.0000,20.28,134.02,29,13.45,8.71,-5.51
13:20:00.796,9.38,12.94,8,0.58,2048,0.00,0.00,1.0000,20.36,134.01,29,13.48,8.71,-5.51
13:20:00.877,9.38,12.94,8,0.59,2094,0.00,0.00,1.0000,20.67,133.96,29,13.42,8.71,-5.51
13:20:00.955,9.38,12.94,8,0.59,2103,0.00,0.00,1.0000,20.74,133.99,29,13.43,8.71,-5.51
13:20:01.036,10.16,12.94,8,0.59,2168,0.00,0.00,1.0000,20.74,133.94,29,13.50,8.71,-5.51
13:20:01.116,9.38,12.55,8,0.59,2173,0.00,0.00,1.0000,20.67,130.88,29,13.55,8.71,-5.51
13:20:01.195,9.38,12.16,8,0.58,2123,0.00,0.00,1.0000,20.28,121.75,29,13.49,8.71,-5.66
13:20:01.275,8.59,11.76,8,0.56,2128,0.00,0.00,1.0000,18.69,118.68,29,13.39,8.42,-5.95
13:20:01.371,8.59,11.76,8,0.54,2128,0.00,0.00,1.0000,18.14,118.74,30,13.40,8.13,-6.24
13:20:01.452,6.25,11.76,8,0.52,2140,0.00,0.00,1.0000,17.94,118.74,30,13.26,7.98,-6.38
13:20:01.532,5.47,11.37,8,0.52,2136,0.00,0.00,1.0000,18.21,115.70,30,13.12,7.84,-6.38
13:20:01.612,5.47,11.37,8,0.51,2123,0.00,0.00,1.0000,17.95,115.74,30,13.00,7.84,-6.53
13:20:01.692,5.47,11.37,8,0.50,2122,0.00,0.00,1.0000,17.54,115.67,30,13.14,7.69,-6.53
13:20:01.772,6.25,11.37,8,0.50,2123,0.00,0.00,1.0000,17.40,115.53,30,13.26,7.55,-6.67
13:20:01.852,5.47,11.37,8,0.50,2124,0.00,0.00,1.0000,17.87,115.55,30,13.40,7.55,-6.67
13:20:01.932,6.25,11.37,8,0.49,2126,0.00,0.00,1.0000,17.73,115.50,30,13.38,7.55,-6.67
13:20:02.012,7.03,11.37,8,0.50,2138,0.00,0.00,1.0000,17.81,115.42,30,13.44,7.55,-6.67
13:20:02.107,7.81,11.37,8,0.50,2145,0.00,0.00,1.0000,18.07,115.52,30,13.61,7.55,-6.67
13:20:02.188,7.81,11.37,8,0.50,2144,0.00,0.00,1.0000,17.87,115.63,30,13.59,7.55,-6.67
13:20:02.268,7.81,11.37,8,0.50,2144,0.00,0.00,1.0000,17.54,115.60,30,13.61,7.55,-6.67
13:20:02.347,7.81,11.37,8,0.50,2148,0.00,0.00,1.0000,17.67,115.59,30,13.59,7.55,-6.67
13:20:02.428,7.81,11.37,8,0.50,2147,0.00,0.00,1.0000,17.67,115.59,30,13.54,7.55,-6.67
13:20:02.507,7.81,11.37,8,0.50,2129,0.00,0.00,1.0000,17.60,115.60,30,13.44,7.55,-6.82
13:20:02.588,7.81,11.37,8,0.49,2136,0.00,0.00,1.0000,17.73,115.61,30,13.48,7.55,-6.67
13:20:02.668,7.81,11.37,8,0.50,2133,0.00,0.00,1.0000,17.40,115.40,30,13.44,7.40,-6.82
13:20:02.747,7.81,11.37,8,0.50,2139,0.00,0.00,1.0000,17.47,115.44,30,13.48,7.40,-6.82
13:20:02.827,8.59,11.37,8,0.50,2134,0.00,0.00,1.0000,17.74,115.36,30,13.50,7.40,-6.82
13:20:02.923,7.81,11.37,8,0.50,2137,0.00,0.00,1.0000,17.94,115.43,30,13.57,7.40,-6.82
13:20:03.003,7.81,11.37,8,0.50,2150,0.00,0.00,1.0000,17.93,115.37,30,13.46,7.40,-6.82
13:20:03.083,7.81,11.37,8,0.50,2153,0.00,0.00,1.0000,17.87,115.52,30,13.44,7.40,-6.82
13:20:03.163,7.81,11.37,8,0.50,2154,0.00,0.00,1.0000,17.60,115.54,30,13.42,7.40,-6.82
13:20:03.242,7.81,11.37,8,0.49,2157,0.00,0.00,1.0000,17.46,115.50,30,13.42,7.40,-6.82
13:20:03.324,7.03,11.37,8,0.49,2152,0.00,0.00,1.0000,17.47,115.56,30,13.42,7.40,-6.82
13:20:03.403,7.03,11.37,8,0.49,2160,0.00,0.00,1.0000,17.66,115.46,30,13.36,7.40,-6.82
13:20:03.484,7.81,11.37,8,0.49,2153,0.00,0.00,1.0000,17.81,115.44,30,13.38,7.40,-6.82
13:20:03.563,7.81,11.37,8,0.50,2140,0.00,0.00,1.0000,17.94,115.49,30,13.46,7.40,-6.82
13:20:03.659,7.81,11.37,8,0.50,2140,0.00,0.00,1.0000,17.74,115.54,30,13.45,7.40,-6.82
13:20:03.739,7.81,11.37,8,0.49,2140,0.00,0.00,1.0000,17.60,115.36,30,13.49,7.40,-6.82
13:20:03.820,7.81,11.37,8,0.49,2141,0.00,0.00,1.0000,17.53,115.33,30,13.46,7.40,-6.82
13:20:03.899,7.81,11.37,8,0.49,2137,0.00,0.00,1.0000,17.67,115.42,30,13.46,7.40,-6.82
13:20:03.980,7.03,11.37,8,0.50,2134,0.00,0.00,1.0000,17.87,115.42,30,13.38,7.40,-6.82
13:20:04.059,7.81,11.37,8,0.50,2145,0.00,0.00,1.0000,17.54,118.48,30,13.39,7.40,-6.82
13:20:04.139,7.03,11.76,8,0.50,2154,0.00,0.00,1.0000,17.74,118.46,30,13.40,7.40,-6.82
13:20:04.218,7.03,11.76,8,0.51,2149,0.00,0.00,1.0000,18.48,121.67,30,13.44,7.55,-6.67
13:20:04.298,7.81,12.16,8,0.51,2148,0.00,0.00,1.0000,18.47,121.73,30,13.42,7.55,-6.67
13:20:04.394,8.59,12.16,8,0.52,2142,0.00,0.00,1.0000,18.42,121.70,30,13.44,7.69,-6.53
13:20:04.477,8.59,12.16,8,0.52,2146,0.00,0.00,1.0000,18.43,121.72,30,13.56,7.84,-6.53
13:20:04.555,8.59,12.16,8,0.52,2132,0.00,0.00,1.0000,18.75,121.74,30,13.55,7.69,-6.38
13:20:04.635,9.38,12.16,8,0.52,2127,0.00,0.00,1.0000,18.69,121.63,30,13.58,7.84,-6.38
13:20:04.715,9.38,12.16,8,0.52,2128,0.00,0.00,1.0000,18.69,121.71,30,13.55,7.84,-6.38
13:20:04.794,9.38,12.16,8,0.52,2133,0.00,0.00,1.0000,18.75,121.61,30,13.61,7.84,-6.38
13:20:04.874,8.59,12.16,8,0.52,2128,0.00,0.00,1.0000,18.68,121.61,30,13.55,7.84,-6.38
13:20:04.955,9.38,12.16,8,0.52,2130,0.00,0.00,1.0000,18.61,121.62,30,13.52,7.84,-6.38
13:20:05.034,8.59,12.16,8,0.52,2140,0.00,0.00,1.0000,18.61,121.76,30,13.45,7.84,-6.38
13:20:05.131,8.59,12.16,8,0.52,2143,0.00,0.00,1.0000,18.48,121.63,30,13.40,7.84,-6.38
13:20:05.211,8.59,12.16,8,0.52,2137,0.00,0.00,1.0000,18.55,121.68,30,13.36,7.84,-6.38
13:20:05.291,9.38,12.16,8,0.52,2151,0.00,0.00,1.0000,18.69,121.75,30,13.44,7.84,-6.38
13:20:05.370,9.38,12.16,8,0.52,2140,0.00,0.00,1.0000,18.68,121.71,30,13.44,7.84,-6.38
13:20:05.451,8.59,12.16,8,0.52,2131,0.00,0.00,1.0000,18.61,121.64,30,13.46,7.84,-6.38
13:20:05.530,8.59,12.16,8,0.52,2126,0.00,0.00,1.0000,18.55,121.66,30,13.45,7.84,-6.38
13:20:05.610,8.59,12.16,8,0.52,2135,0.00,0.00,1.0000,18.88,121.63,30,13.40,7.84,-6.38
13:20:05.690,8.59,12.16,8,0.52,2128,0.00,0.00,1.0000,18.62,121.57,30,13.50,7.84,-6.38
13:20:05.770,8.59,12.16,8,0.52,2132,0.00,0.00,1.0000,18.55,121.61,30,13.44,7.84,-6.38
13:20:05.867,8.59,12.16,8,0.52,2131,0.00,0.00,1.0000,18.75,121.52,30,13.40,7.84,-6.38
13:20:05.947,8.59,12.16,8,0.52,2151,0.00,0.00,1.0000,18.75,121.60,30,13.45,7.84,-6.38
13:20:06.025,8.59,12.16,8,0.52,2145,0.00,0.00,1.0000,18.55,121.55,30,13.45,7.84,-6.38
13:20:06.106,8.59,12.16,8,0.52,2149,0.00,0.00,1.0000,18.69,121.72,30,13.46,7.84,-6.38
13:20:06.186,8.59,12.16,8,0.53,2149,0.00,0.00,1.0000,18.69,121.64,30,13.46,7.84,-6.38
13:20:06.266,7.81,12.16,8,0.52,2149,0.00,0.00,1.0000,18.68,121.71,30,13.44,7.84,-6.38
13:20:06.347,7.81,12.16,8,0.53,2135,0.00,0.00,1.0000,18.88,121.68,30,13.38,7.84,-6.38
13:20:06.425,7.81,12.16,8,0.53,2131,0.00,0.00,1.0000,18.69,121.65,30,13.38,7.84,-6.38
13:20:06.505,7.81,12.16,8,0.52,2141,0.00,0.00,1.0000,18.62,121.56,30,13.46,7.84,-6.38
13:20:06.585,7.81,12.16,8,0.52,2132,0.00,0.00,1.0000,18.61,121.51,30,13.48,7.84,-6.38
13:20:06.682,7.81,12.16,8,0.52,2136,0.00,0.00,1.0000,18.69,121.56,30,13.40,7.84,-6.38
13:20:06.761,7.81,12.16,8,0.52,2141,0.00,0.00,1.0000,18.68,121.49,30,13.45,7.84,-6.38
13:20:06.841,7.81,12.16,8,0.52,2134,0.00,0.00,1.0000,18.67,121.56,30,13.44,7.84,-6.38
13:20:06.922,8.59,12.16,8,0.52,2156,0.00,0.00,1.0000,18.62,121.50,30,13.52,7.84,-6.53
13:20:07.001,8.59,11.76,8,0.52,2150,0.00,0.00,1.0000,18.62,115.44,30,13.45,7.69,-6.53
13:20:07.081,8.59,11.37,8,0.51,2156,0.00,0.00,1.0000,17.34,115.31,30,13.43,7.69,-6.53
13:20:07.162,7.81,11.37,8,0.50,2151,0.00,0.00,1.0000,17.54,115.54,30,13.52,7.55,-6.67
13:20:07.241,7.03,11.37,8,0.50,2164,0.00,0.00,1.0000,17.54,115.51,30,13.49,7.40,-6.82
13:20:07.321,5.47,11.37,8,0.50,2141,0.00,0.00,1.0000,17.74,115.61,30,13.30,7.40,-6.82
13:20:07.417,5.47,11.37,8,0.50,2140,0.00,0.00,1.0000,17.61,115.60,30,13.13,7.40,-6.82
13:20:07.498,6.25,11.37,8,0.50,2131,0.00,0.00,1.0000,17.74,115.45,30,13.11,7.40,-6.82
13:20:07.577,6.25,11.37,8,0.50,2144,0.00,0.00,1.0000,17.74,115.43,30,13.26,7.40,-6.67
13:20:07.657,7.03,11.37,8,0.50,2140,0.00,0.00,1.0000,17.87,115.25,30,13.40,7.40,-6.82
13:20:07.737,7.03,11.37,8,0.50,2139,0.00,0.00,1.0000,17.94,115.40,30,13.43,7.40,-6.82
13:20:07.816,7.03,11.37,8,0.49,2150,0.00,0.00,1.0000,17.53,115.33,30,13.56,7.40,-6.82
13:20:07.897,7.03,11.37,8,0.49,2135,0.00,0.00,1.0000,17.73,112.23,30,13.62,7.40,-6.82
13:20:07.977,7.03,11.37,8,0.49,2163,0.00,0.00,1.0000,17.53,112.25,30,13.51,7.40,-6.96
13:20:08.058,6.25,11.37,8,0.49,2156,0.00,0.00,1.0000,17.46,112.38,30,13.49,7.25,-6.96
13:20:08.152,6.25,11.37,8,0.48,2165,0.00,0.00,1.0000,16.80,112.24,30,13.42,7.25,-6.96
13:20:08.233,6.25,11.37,8,0.47,2158,0.00,0.00,1.0000,16.73,109.27,30,13.38,7.25,-7.11
13:20:08.313,6.25,10.98,8,0.48,2162,0.00,0.00,1.0000,17.12,103.25,30,13.40,7.11,-7.11
13:20:08.392,6.25,10.59,8,0.47,2164,0.00,0.00,1.0000,15.65,103.10,30,13.32,7.25,-7.11
13:20:08.472,6.25,10.59,8,0.45,2157,0.00,0.00,1.0000,15.68,100.10,30,13.37,6.82,-7.40
13:20:08.553,4.69,10.59,8,0.44,2154,0.00,0.00,1.0000,15.79,94.00,30,13.43,6.67,-7.55
13:20:08.631,3.91,9.80,8,0.43,2139,0.00,0.00,1.0000,14.23,91.16,30,13.49,6.53,-7.69
13:20:08.712,3.12,9.80,8,0.40,2155,0.00,0.00,1.0000,13.62,91.25,30,13.17,6.24,-7.98
13:20:08.792,1.56,9.80,8,0.39,2151,0.00,0.00,1.0000,13.83,90.89,30,13.07,6.09,-8.13
13:20:08.888,0.78,9.80,8,0.39,2150,0.00,0.00,1.0000,13.56,89.08,30,13.04,5.95,-8.27
13:20:08.969,-0.78,9.80,8,0.38,2144,0.00,0.00,1.0000,13.56,89.14,30,13.04,5.95,-8.27
